Entry Type,Series,Company,Posting Date,,,Account (Accounting Entries),Credit (Accounting Entries),Debit (Accounting Entries),Cost Center (Accounting Entries),Party Type (Accounting Entries),Party (Accounting Entries)
,,,2019-04-04,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"130,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-04,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"52,762.50 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-04,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"38,403.75 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-04,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"21,315.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-04,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"4,966.50 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-04,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"29,415.75 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-04,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"130,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-04,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"130,000.00 ",Main - B,Customer,Guest
,,,2019-04-04,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,703.80 ,0.00 ,Main - B,Customer,Guest
,,,2019-04-04,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"1,173.90 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-04,5030102,GOSI,5030102 - GOSI - B,0.00 ,703.80 ,Main - B,Customer,Guest
,,,2019-04-04,5030104,Medical Insurance,5030104 - Medical Insurance - B,0.00 ,"1,173.90 ",Main - B,Customer,Guest
,,,2019-04-04,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"5,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-04,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"5,000.00 ",Main - B,Customer,Guest
,,,2019-04-04,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"10,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-04,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"10,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-04-09,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,50.00 ,0.00 ,Main - B,Customer,Guest
,,,2019-04-09,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,50.00 ,Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-04-10,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,0.00 ,"16,571.00 ",Main - B,Customer,Guest
,,,2019-04-10,1010302,Noura Pharmacy,1010302 - Noura Pharmacy - B,"16,571.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-10,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"16,500.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-10,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"16,500.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-04-14,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"29,767.50 ",Main - B,Customer,Guest
,,,2019-04-14,2010301,VAT on Sales,2010301 - VAT on Sales - B,"1,417.50 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-14,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"28,350.00 ",0.00 ,Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-04-15,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"141,435.00 ",Main - B,Customer,Guest
,,,2019-04-15,2010301,VAT on Sales,2010301 - VAT on Sales - B,"6,735.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-15,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"134,700.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-15,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"242,707.50 ",Main - B,Customer,Guest
,,,2019-04-15,2010301,VAT on Sales,2010301 - VAT on Sales - B,"11,557.50 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-15,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"231,150.00 ",0.00 ,Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-04-16,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,0.00 ,"413,900.00 ",Main - B,Customer,Guest
,,,2019-04-16,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,0.00 ,"413,910.00 ",Main - B,Customer,Guest
,,,2019-04-16,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"413,900.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-16,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"141,435.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-16,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"29,767.50 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-16,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"242,707.50 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-16,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"373,255.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-16,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"373,255.00 ",Main - B,Customer,Guest
,,,2019-04-16,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"1,150.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-16,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"6,610.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-16,5030105,IQ & Work Permit,5030105 - IQ & Work Permit - B,0.00 ,"5,000.00 ",Main - B,Customer,Guest
,,,2019-04-16,5030105,IQ & Work Permit,5030105 - IQ & Work Permit - B,0.00 ,"2,760.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-04-18,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"10,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-18,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"10,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-04-20,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"20,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-20,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"20,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-04-21,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"1,155.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-21,5030503,Licenses and Subscriptions,5030503 - Licenses and Subscriptions - B,0.00 ,"1,155.00 ",Main - B,Customer,Guest
,,,2019-04-23,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"1,800.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-23,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"1,800.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-04-24,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"61,162.50 ",Main - B,Customer,Guest
,,,2019-04-24,2010301,VAT on Sales,2010301 - VAT on Sales - B,"2,912.50 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-24,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"58,250.00 ",0.00 ,Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-04-25,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,0.00 ,"61,150.00 ",Main - B,Customer,Guest
,,,2019-04-25,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"61,150.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-25,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,0.00 ,"61,162.50 ",Main - B,Customer,Guest
,,,2019-04-25,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"61,162.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-25,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.50 ,0.00 ,Main - B,Customer,Guest
,,,2019-04-25,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"5,800.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-25,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"5,800.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-04-28,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"55,350.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-28,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"55,350.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-04-30,1010302,Noura Pharmacy,1010302 - Noura Pharmacy - B,0.00 ,"16,571.00 ",Main - B,Customer,Guest
,,,2019-04-30,1010102,Petty Cash,1010102 - Petty Cash - B,"19,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-30,2010301,VAT on Sales,2010301 - VAT on Sales - B,789.10 ,0.00 ,Main - B,Customer,Guest
,,,2019-04-30,4010102,Revenue - Branderaa,4010102 - Revenue - Branderaa - B,"15,781.90 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-30,5030101,Basic Salary,5030101 - Basic Salary - B,0.00 ,"8,000.00 ",Main - B,Customer,Guest
,,,2019-04-30,5010301,Salaries & Wages,5010301 - Salaries & Wages - B,0.00 ,"4,000.00 ",Main - B,Customer,Guest
,,,2019-04-30,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"7,000.00 ",Main - B,Customer,Guest
,,,2019-04-30,1010102,Petty Cash,1010102 - Petty Cash - B,"15,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-30,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"10,000.00 ",Main - B,Customer,Guest
,,,2019-04-30,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"5,000.00 ",Main - B,Customer,Guest
,,,2019-04-30,1010102,Petty Cash,1010102 - Petty Cash - B,"2,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-04-30,5020201,Commission Exp,5020201 - Commission Exp - B,0.00 ,"2,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-05-01,2010103,Branderaa,2010103 - Branderaa - B,"3,500.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-01,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"3,500.00 ",Main - B,Customer,Guest
,,,2019-05-01,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,12.35 ,0.00 ,Main - B,Customer,Guest
,,,2019-05-01,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,0.00 ,12.35 ,Main - B,Customer,Guest
,,,2019-05-01,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,60.00 ,0.00 ,Main - B,Customer,Guest
,,,2019-05-01,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,60.00 ,Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-05-05,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,0.00 ,"24,990.00 ",Main - B,Customer,Guest
,,,2019-05-05,1010302,Noura Pharmacy,1010302 - Noura Pharmacy - B,"24,990.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-05,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"36,750.00 ",Main - B,Customer,Guest
,,,2019-05-05,2010301,VAT on Sales,2010301 - VAT on Sales - B,"1,750.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-05,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"35,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-05,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"27,405.00 ",Main - B,Customer,Guest
,,,2019-05-05,2010301,VAT on Sales,2010301 - VAT on Sales - B,"1,305.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-05,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"26,100.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-05,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"10,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-05,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"10,000.00 ",Main - B,Customer,Guest
,,,2019-05-05,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"10,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-05,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"10,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-05-06,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"53,025.00 ",Main - B,Customer,Guest
,,,2019-05-06,2010301,VAT on Sales,2010301 - VAT on Sales - B,"2,525.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-06,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"50,500.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-06,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"102,375.00 ",Main - B,Customer,Guest
,,,2019-05-06,2010301,VAT on Sales,2010301 - VAT on Sales - B,"4,875.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-06,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"97,500.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-06,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"4,900.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-06,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"4,900.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-05-07,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,0.00 ,"219,555.00 ",Main - B,Customer,Guest
,,,2019-05-07,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"102,375.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-07,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"53,025.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-07,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"36,750.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-07,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"27,405.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-07,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,0.00 ,"195,900.00 ",Main - B,Customer,Guest
,,,2019-05-07,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"195,900.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-07,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"10,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-07,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"10,000.00 ",Main - B,Customer,Guest
,,,2019-05-07,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"6,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-07,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"6,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-05-08,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"195,900.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-08,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"195,900.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-05-09,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"6,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-09,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"6,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-05-10,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"1,600.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-10,1010404,Other Receivable,1010404 - Other Receivable - B,0.00 ,"1,600.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-05-12,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,90.00 ,0.00 ,Main - B,Customer,Guest
,,,2019-05-12,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,0.00 ,90.00 ,Main - B,Customer,Guest
,,,2019-05-12,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"6,100.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-12,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"6,100.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-05-19,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"52,447.50 ",Main - B,Customer,Guest
,,,2019-05-19,2010301,VAT on Sales,2010301 - VAT on Sales - B,"2,497.50 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-19,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"49,950.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-19,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,0.00 ,"42,000.00 ",Main - B,Customer,Guest
,,,2019-05-19,2010301,VAT on Sales,2010301 - VAT on Sales - B,"2,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-19,4010101,Revenue - Construction,4010101 - Revenue - Construction - B,"40,000.00 ",0.00 ,Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-05-21,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,0.00 ,"94,447.50 ",Main - B,Customer,Guest
,,,2019-05-21,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"52,447.50 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-21,1010314,Al Majal Service Master Co.,1010314 - Al Majal Service Master Co. - B,"42,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-21,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"10,250.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-21,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"10,250.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-05-22,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,0.00 ,"84,200.00 ",Main - B,Customer,Guest
,,,2019-05-22,1010202,Bank - 14365306000110,1010202 - Bank - 14365306000110 - B,"84,200.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-22,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"84,200.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-22,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"84,200.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-05-31,1010302,Noura Pharmacy,1010302 - Noura Pharmacy - B,0.00 ,"24,990.00 ",Main - B,Customer,Guest
,,,2019-05-31,1010102,Petty Cash,1010102 - Petty Cash - B,"19,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-31,2010301,VAT on Sales,2010301 - VAT on Sales - B,"1,190.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-31,4010102,Revenue - Branderaa,4010102 - Revenue - Branderaa - B,"23,800.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-31,5030101,Basic Salary,5030101 - Basic Salary - B,0.00 ,"8,000.00 ",Main - B,Customer,Guest
,,,2019-05-31,5010301,Salaries & Wages,5010301 - Salaries & Wages - B,0.00 ,"4,000.00 ",Main - B,Customer,Guest
,,,2019-05-31,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"7,000.00 ",Main - B,Customer,Guest
,,,2019-05-31,1010102,Petty Cash,1010102 - Petty Cash - B,"15,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-31,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"10,000.00 ",Main - B,Customer,Guest
,,,2019-05-31,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"5,000.00 ",Main - B,Customer,Guest
,,,2019-05-31,1010102,Petty Cash,1010102 - Petty Cash - B,"2,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-05-31,5020201,Commission Exp,5020201 - Commission Exp - B,0.00 ,"2,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-06-01,2010103,Branderaa,2010103 - Branderaa - B,"4,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-06-01,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"4,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-06-09,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,0.00 ,"18,900.00 ",Main - B,Customer,Guest
,,,2019-06-09,1010302,Noura Pharmacy,1010302 - Noura Pharmacy - B,"18,900.00 ",0.00 ,Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-06-10,1010201,Bank - 11771004000101,1010201 - Bank - 11771004000101 - B,"12,900.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-06-10,1010102,Petty Cash,1010102 - Petty Cash - B,0.00 ,"12,900.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-06-30,1010302,Noura Pharmacy,1010302 - Noura Pharmacy - B,0.00 ,"18,900.00 ",Main - B,Customer,Guest
,,,2019-06-30,1010102,Petty Cash,1010102 - Petty Cash - B,"19,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-06-30,2010301,VAT on Sales,2010301 - VAT on Sales - B,900.00 ,0.00 ,Main - B,Customer,Guest
,,,2019-06-30,4010102,Revenue - Branderaa,4010102 - Revenue - Branderaa - B,"18,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-06-30,5030101,Basic Salary,5030101 - Basic Salary - B,0.00 ,"8,000.00 ",Main - B,Customer,Guest
,,,2019-06-30,5010301,Salaries & Wages,5010301 - Salaries & Wages - B,0.00 ,"4,000.00 ",Main - B,Customer,Guest
,,,2019-06-30,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"7,000.00 ",Main - B,Customer,Guest
,,,2019-06-30,1010102,Petty Cash,1010102 - Petty Cash - B,"15,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-06-30,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"10,000.00 ",Main - B,Customer,Guest
,,,2019-06-30,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"5,000.00 ",Main - B,Customer,Guest
,,,2019-06-30,1010102,Petty Cash,1010102 - Petty Cash - B,"2,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-06-30,5020201,Commission Exp,5020201 - Commission Exp - B,0.00 ,"2,000.00 ",Main - B,Customer,Guest
,,,2019-06-30,1010102,Petty Cash,1010102 - Petty Cash - B,"950,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-06-30,5010101,Cost of Goods Sold,5010101 - Cost of Goods Sold - B,0.00 ,"950,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-07-01,2010103,Branderaa,2010103 - Branderaa - B,"3,400.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-07-01,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"3,400.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-07-16,1010101,Cash Box,1010101 - Cash Box - B,0.00 ,"1,600.00 ",Main - B,Customer,Guest
,,,2019-07-16,1010404,Other Receivable,1010404 - Other Receivable - B,"1,600.00 ",0.00 ,Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-07-31,1010102,Petty Cash,1010102 - Petty Cash - B,"15,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-07-31,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"10,000.00 ",Main - B,Customer,Guest
,,,2019-07-31,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"5,000.00 ",Main - B,Customer,Guest
,,,2019-07-31,1010102,Petty Cash,1010102 - Petty Cash - B,"19,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-07-31,5030101,Basic Salary,5030101 - Basic Salary - B,0.00 ,"8,000.00 ",Main - B,Customer,Guest
,,,2019-07-31,5010301,Salaries & Wages,5010301 - Salaries & Wages - B,0.00 ,"4,000.00 ",Main - B,Customer,Guest
,,,2019-07-31,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"7,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-08-01,2010103,Branderaa,2010103 - Branderaa - B,"3,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-08-01,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"3,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-08-31,1010102,Petty Cash,1010102 - Petty Cash - B,"15,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-08-31,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"10,000.00 ",Main - B,Customer,Guest
,,,2019-08-31,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"5,000.00 ",Main - B,Customer,Guest
,,,2019-08-31,1010102,Petty Cash,1010102 - Petty Cash - B,"19,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-08-31,5030101,Basic Salary,5030101 - Basic Salary - B,0.00 ,"8,000.00 ",Main - B,Customer,Guest
,,,2019-08-31,5010301,Salaries & Wages,5010301 - Salaries & Wages - B,0.00 ,"4,000.00 ",Main - B,Customer,Guest
,,,2019-08-31,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"7,000.00 ",Main - B,Customer,Guest
Journal Entry,ACC-JV-.YYYY.-,Branderaa,2019-09-01,2010103,Branderaa,2010103 - Branderaa - B,"3,000.00 ",0.00 ,Main - B,Customer,Guest
,,,2019-09-01,5010401,Subcontractors expenses,5010401 - Subcontractors expenses - B,0.00 ,"3,000.00 ",Main - B,Customer,Guest
